,SourceID,DestID
33490,2123,4331
33491,2123,2131
33492,5933,2104
33493,5933,2134
33494,5933,4331
33495,2985,4330
33496,2157,2104
33497,2157,2110
33498,2157,2134
33499,2157,2106
33500,2157,11051
33501,2157,2121
33502,2157,2109
33503,2157,2176
33504,2157,4331
33505,2157,2131
33506,2983,4330
33507,2162,2104
33508,2162,2134
33509,2162,2121
33510,2162,4331
33511,2162,2131
33512,2131,2097
33513,2131,5935
33514,2131,2104
33515,2131,2164
33516,2131,2134
33517,2131,2106
33518,2131,6747
33519,2131,5712
33520,2131,2121
33521,2131,2136
33522,2131,5927
33523,2131,2109
33524,2131,2114
33525,2131,5934
33526,2131,4331
33527,2131,5936
33528,2131,2123
33529,2131,2157
33530,2131,2162
33531,2131,2142
33532,2131,2167
33533,1613,4330
33534,2142,4331
33535,2142,2131
33536,2167,6747
33537,2167,2136
33538,2167,4331
33539,2167,2131
33540,2167,2166
33541,2166,2134
33542,2166,2131
33543,2166,2167
33544,5937,3137
33545,2179,3137
33546,2179,3136
33547,2179,2194
33548,2179,3153
33549,2057,11051
33550,2057,3143
33551,2997,3137
33552,2997,3136
33553,2997,11051
33554,2997,3143
33555,2997,3144
33556,2997,3153
33557,3137,5937
33558,3137,2179
33559,3137,2057
33560,3137,2997
33561,3137,3136
33562,3137,2064
33563,3137,2188
33564,3137,3143
33565,3137,2176
33566,3137,2194
33567,3137,2191
33568,3137,2195
33569,3136,2179
33570,3136,2997
33571,3136,3137
33572,3136,2188
33573,3136,2194
33574,3136,2191
33575,3136,3153
33576,2064,3137
33577,2064,3143
33578,11051,2057
33579,11051,2997
33580,11051,3137
33581,2188,3137
33582,2188,3136
33583,2188,3143
33584,2188,3153
33585,3143,2179
33586,3143,2997
33587,3143,2064
33588,3143,11051
33589,3143,2188
33590,3143,2191
33591,3098,2191
33592,3304,3144
33593,2176,3137
33594,3144,2997
33595,3144,3304
33596,3144,3153
33597,3144,3152
33598,2194,3137
33599,2194,3136
33600,2194,3143
33601,2194,3153
33602,3017,2191
33603,2191,3137
33604,2191,3136
33605,2191,3143
33606,2191,3098
33607,2191,3017
33608,2191,3153
33609,3316,3152
33610,2195,3137
33611,3153,2179
33612,3153,2997
33613,3153,3136
33614,3153,2188
33615,3153,3144
33616,3153,2194
33617,3153,2191
33618,3152,3144
33619,3152,3316
33620,1107,3980
33621,3977,2170
33622,3977,2179
33623,3977,2997
33624,3977,1128
33625,3977,2064
33626,3977,11051
33627,3977,2188
33628,3977,2072
33629,3977,2082
33630,3977,3980
33631,2170,3977
33632,2170,2177
33633,2170,3976
33634,2170,3980
33635,3967,3980
33636,2179,3977
33637,2179,5954
33638,2179,3974
33639,2057,3980
33640,2177,2170
33641,2177,3980
33642,2997,3977
33643,2997,3980
33644,1128,3977
33645,1128,1382
33646,1128,3974
33647,1128,3980
33648,1128,3975
33649,1382,1128
33650,3275,2188
33651,3275,3304
33652,1177,4059
33653,11051,3977
33654,11051,3980
33655,2188,3977
33656,2188,3275
33657,2188,3304
33658,2188,3974
33659,2188,3980
33660,5954,2179
33661,5954,2072
33662,5954,3980
33663,912,4119
33664,3976,2170
33665,3976,1128
33666,3976,2072
33667,3976,3980
33668,2072,3977
33669,2072,5954
33670,2072,3976
33671,2072,3974
33672,2072,3980
33673,2072,3975
33674,4119,912
33675,4119,3980
33676,1175,3980
33677,3304,3275
33678,3304,2188
33679,2176,11051
33680,2176,3974
33681,4059,3980
33682,3974,3977
33683,3974,2179
33684,3974,1128
33685,3974,2188
33686,3974,2072
33687,3974,2176
33688,3974,3980
33689,3974,3984
33690,2082,3980
33691,2082,3975
33692,3980,3979
33693,3980,1107
33694,3980,3977
33695,3980,2170
33696,3980,3967
33697,3980,2057
33698,3980,2177
33699,3980,1128
33700,3980,2188
33701,3980,5954
33702,3980,3976
33703,3980,2072
33704,3980,4119
33705,3980,1175
33706,3980,2176
33707,3980,4059
33708,3980,3974
33709,3980,2082
33710,3980,3975
33711,3984,3974
33712,3975,1128
33713,3975,2072
33714,3975,2082
33715,3975,3980
33716,2170,1590
33717,580,1590
33718,1218,1590
33719,1382,1590
33720,1594,1596
33721,1594,1605
33722,1594,1590
33723,1596,1594
33724,1596,1605
33725,1197,1590
33726,1605,1594
33727,1605,1596
33728,3973,1590
33729,1590,2170
33730,1590,580
33731,1590,1218
33732,1590,1382
33733,1590,1594
33734,1590,1197
33735,1590,3973
33736,1382,2922
33737,4029,2922
33738,11051,2922
33739,2188,2922
33740,1682,2922
33741,1555,2922
33742,340,2922
33743,2922,1382
33744,2922,4029
33745,2922,11051
33746,2922,2188
33747,2922,1682
33748,2922,1555
33749,2922,340
33750,2922,4330
33751,2922,1701
33752,2922,2939
33753,2922,6089
33754,2922,2948
33755,2922,507
33756,2922,2962
33757,2922,1524
33758,2922,4078
33759,2922,3364
33760,2922,1587
33761,2922,3953
33762,2922,4317
33763,2922,4367
33764,2922,2975
33765,2922,3973
33766,2922,2162
33767,2922,1590
33768,2922,1613
33769,4330,2922
33770,1701,2922
33771,2939,2922
33772,6089,2922
33773,6089,2948
33774,2948,2922
33775,2948,6089
33776,507,2922
33777,2962,2922
33778,1524,2922
33779,4078,2922
33780,3364,2922
33781,1587,2922
33782,3953,2922
33783,4317,2922
33784,4367,2922
33785,2975,2922
33786,3973,2922
33787,2162,2922
33788,1590,2922
33789,1613,2922
33790,49,72
33791,49,90
33792,49,136
33793,72,49
33794,72,136
33795,87,112
33796,90,49
33797,90,109
33798,90,112
33799,109,90
33800,109,136
33801,112,87
33802,112,90
33803,136,49
33804,136,72
33805,136,109
33806,136,196
33807,196,136
33808,6768,1175
33809,1169,1175
33810,1175,6768
33811,1175,1169
33812,1175,5702
33813,1175,5701
33814,5702,1175
33815,5701,1175
33816,7135,7137
33817,7136,3492
33818,5960,3492
33819,7142,3492
33820,5963,3492
33821,5963,5961
33822,3492,7135
33823,3492,5960
33824,3492,7142
33825,3492,5963
33826,3492,7138
33827,3492,5961
33828,7138,7136
33829,5961,3492
33830,7137,3492
33831,4013,3316
33832,4013,3408
33833,3316,4013
33834,3408,4013
33835,2170,2176
33836,5691,2176
33837,2057,2176
33838,2177,2176
33839,1128,2176
33840,8076,2176
33841,2188,2176
33842,3410,2176
33843,8235,2176
33844,2072,2176
33845,2176,2170
33846,2176,5691
33847,2176,2057
33848,2176,2177
33849,2176,1128
33850,2176,8076
33851,2176,2188
33852,2176,3410
33853,2176,8235
33854,2176,2072
33855,2176,1132
33856,2176,4331
33857,2176,7490
33858,2176,2082
33859,2176,4317
33860,1132,2176
33861,4331,2176
33862,7490,2176
33863,2082,2176
33864,4317,2176
33865,1739,1646
33866,5794,1646
33867,5794,1678
33868,609,1646
33869,1701,1646
33870,1646,1739
33871,1646,5794
33872,1646,609
33873,1646,1701
33874,1678,5794
33875,5500,4106
33876,4106,5500
33877,6346,3375
33878,3370,3393
33879,3370,3395
33880,3370,4120
33881,3370,6345
33882,3370,3386
33883,3370,4033
33884,3370,4030
33885,3375,6346
33886,3375,4120
33887,3375,6345
33888,3375,3386
33889,3375,3372
33890,3375,4030
33891,4380,3385
33892,4380,6347
33893,6342,6345
33894,3393,3370
33895,3393,4120
33896,3393,4030
33897,3393,3379
33898,3371,4120
33899,3371,4030
33900,3395,3370
33901,3395,4033
33902,3395,4030
33903,3404,3386
33904,3404,3387
33905,3404,3376
33906,4308,3386
33907,4308,3399
33908,6353,3379
33909,6358,3376
33910,10160,3364
33911,3385,4380
33912,3385,4030
33913,3385,4149
33914,4120,3370
33915,4120,3375
33916,4120,3393
33917,4120,3371
33918,4120,3386
33919,4120,3384
33920,4120,3394
33921,4120,3372
33922,4120,3387
33923,4120,3388
33924,4120,3364
33925,4120,3376
33926,4120,3379
33927,6345,3370
33928,6345,3375
33929,6345,6342
33930,6345,3384
33931,6345,3364
33932,6345,3376
33933,6345,10941
33934,3389,3379
33935,3389,3383
33936,3386,3370
33937,3386,3375
33938,3386,3404
33939,3386,4308
33940,3386,4120
33941,3386,3381
33942,3386,3382
33943,3386,3372
33944,3386,4033
33945,3386,3364
33946,3386,6347
33947,3386,4030
33948,3386,3390
33949,3386,6348
33950,3386,3379
33951,3386,6361
33952,3366,3364
33953,3400,6347
33954,3400,6348
33955,3400,3368
33956,3381,3386
33957,3381,4033
33958,8417,3364
33959,3397,3399
33960,3384,4120
33961,3384,6345
33962,3384,4030
33963,3384,4108
33964,3382,3386
33965,3382,4033
33966,3394,4120
33967,3394,4030
33968,3394,3379
33969,3394,6361
33970,3372,3375
33971,3372,4120
33972,3372,3386
33973,3372,4033
33974,3372,3387
33975,3372,4108
33976,3372,3369
33977,3372,3379
33978,3372,3383
33979,3378,3373
33980,3378,3364
33981,3378,3399
33982,4033,3370
33983,4033,3395
33984,4033,3386
33985,4033,3381
33986,4033,3382
33987,4033,3372
33988,4033,3388
33989,4033,3364
33990,4033,6347
33991,4033,4108
33992,4033,3376
33993,4033,3379
33994,3387,3404
33995,3387,4120
33996,3387,3372
33997,3388,4120
33998,3388,4033
33999,3388,4030
34000,3373,3378
34001,3373,4030
34002,3364,10160
34003,3364,4120
34004,3364,6345
34005,3364,3386
34006,3364,3366
34007,3364,8417
34008,3364,3378
34009,3364,4033
34010,3364,3390
34011,3364,3383
34012,3364,6361
34013,4144,6347
34014,6347,4380
34015,6347,3386
34016,6347,3400
34017,6347,4033
34018,6347,4144
34019,6347,4030
34020,6347,3399
34021,6347,3379
34022,4030,3370
34023,4030,3375
34024,4030,3393
34025,4030,3371
34026,4030,3395
34027,4030,3385
34028,4030,3386
34029,4030,3384
34030,4030,3394
34031,4030,3388
34032,4030,3373
34033,4030,6347
34034,4030,3368
34035,4030,3376
34036,4030,3379
34037,4030,3383
34038,4030,6361
34039,3390,3386
34040,3390,3364
34041,3390,3379
34042,6348,3386
34043,6348,3400
34044,4108,3384
34045,4108,3372
34046,4108,4033
34047,4108,3379
34048,3368,3400
34049,3368,4030
34050,3368,3379
34051,6387,3379
34052,6387,3383
34053,3369,3372
34054,3399,4308
34055,3399,3397
34056,3399,3378
34057,3399,6347
34058,3376,3404
34059,3376,6358
34060,3376,4120
34061,3376,6345
34062,3376,4033
34063,3376,4030
34064,3376,3383
34065,3379,3393
34066,3379,6353
34067,3379,4120
34068,3379,3389
34069,3379,3386
34070,3379,3394
34071,3379,3372
34072,3379,4033
34073,3379,6347
34074,3379,4030
34075,3379,3390
34076,3379,4108
34077,3379,3368
34078,3379,6387
34079,3383,3389
34080,3383,3372
34081,3383,3364
34082,3383,4030
34083,3383,6387
34084,3383,3376
34085,4149,3385
34086,10941,6345
34087,6361,3386
34088,6361,3394
34089,6361,3364
34090,6361,4030
34091,794,797
34092,797,794
34093,797,799
34094,797,820
34095,797,813
34096,797,838
34097,799,797
34098,799,813
34099,804,813
34100,820,797
34101,813,797
34102,813,799
34103,813,804
34104,813,838
34105,813,1186
34106,838,797
34107,838,813
34108,1186,813
34109,2340,5997
34110,2287,6476
34111,2287,2280
34112,6476,2287
34113,6476,2305
34114,6476,2307
34115,2305,6476
34116,2305,4381
34117,2305,2280
34118,2341,5997
34119,2344,5997
34120,2332,5997
34121,4381,2305
34122,4381,5997
34123,2312,5997
34124,2307,6476
34125,2280,2287
34126,2280,2305
34127,5997,2340
34128,5997,2341
34129,5997,2344
34130,5997,2332
34131,5997,4381
34132,5997,2312
34133,2442,2564
34134,4305,2699
34135,4305,2564
34136,2522,2564
34137,2522,2610
34138,2522,2612
34139,2522,2621
34140,2802,2789
34141,2699,4305
34142,2699,3988
34143,2699,2564
34144,2526,2531
34145,2526,2559
34146,2526,2560
34147,2526,2564
34148,2526,2584
34149,2526,2551
34150,2526,2591
34151,2526,3576
34152,2526,2616
34153,2526,4092
34154,2709,2564
34155,4209,2618
34156,4209,2537
34157,4209,2564
34158,2531,2526
34159,2531,2548
34160,2531,2618
34161,2531,2538
34162,2531,2537
34163,2531,2545
34164,2531,2555
34165,2531,2559
34166,2531,2560
34167,2531,2564
34168,2531,2562
34169,2531,2572
34170,2531,2575
34171,2531,2584
34172,2531,2551
34173,2531,2590
34174,2531,3576
34175,2531,2597
34176,2531,4214
34177,2531,2599
34178,2531,2607
34179,2531,2609
34180,2531,2610
34181,2531,2612
34182,2531,2616
34183,2531,2621
34184,2531,2623
34185,2531,2633
34186,2531,2578
34187,2531,2638
34188,2533,2551
34189,2851,2564
34190,1382,2564
34191,1382,3364
34192,2548,2531
34193,2548,2618
34194,2548,2564
34195,2618,4209
34196,2618,2531
34197,2618,2548
34198,2618,2538
34199,2618,2537
34200,2618,2545
34201,2618,2555
34202,2618,2560
34203,2618,2562
34204,2618,2554
34205,2618,2569
34206,2618,2576
34207,2618,2581
34208,2618,2595
34209,2618,2599
34210,2618,2613
34211,2618,2612
34212,2618,2619
34213,2618,2621
34214,2618,2633
34215,2618,2638
34216,2538,2531
34217,2538,2618
34218,2538,2564
34219,2537,4209
34220,2537,2531
34221,2537,2618
34222,2537,2560
34223,2537,2564
34224,2537,3576
34225,2537,2612
34226,2537,2621
34227,2812,2792
34228,2545,2531
34229,2545,2618
34230,2545,2560
34231,2545,2564
34232,2545,2554
34233,2545,2581
34234,2545,2599
34235,2545,2621
34236,3670,2560
34237,3670,2564
34238,3988,2699
34239,3988,2560
34240,3988,2564
34241,2555,2531
34242,2555,2618
34243,2555,2560
34244,2555,2564
34245,2559,2526
34246,2559,2531
34247,2559,2560
34248,2559,2564
34249,2559,2551
34250,2559,2597
34251,2559,2610
34252,2559,2616
34253,2559,2621
34254,2559,2623
34255,340,2560
34256,340,2564
34257,2560,2526
34258,2560,2531
34259,2560,2618
34260,2560,2537
34261,2560,2545
34262,2560,3670
34263,2560,3988
34264,2560,2555
34265,2560,2559
34266,2560,340
34267,2560,2564
34268,2560,2554
34269,2560,3797
34270,2560,2575
34271,2560,2551
34272,2560,2590
34273,2560,3576
34274,2560,2597
34275,2560,2599
34276,2560,2610
34277,2560,2650
34278,2560,2616
34279,2560,2621
34280,2560,2578
34281,2560,2638
34282,2564,2442
34283,2564,4305
34284,2564,2522
34285,2564,2699
34286,2564,2526
34287,2564,2709
34288,2564,4209
34289,2564,2531
34290,2564,2851
34291,2564,1382
34292,2564,2548
34293,2564,2538
34294,2564,2537
34295,2564,2545
34296,2564,3670
34297,2564,3988
34298,2564,2555
34299,2564,2559
34300,2564,340
34301,2564,2560
34302,2564,2562
34303,2564,2554
34304,2564,3797
34305,2564,813
34306,2564,2576
34307,2564,2575
34308,2564,2581
34309,2564,507
34310,2564,2789
34311,2564,1229
34312,2564,2551
34313,2564,3878
34314,2564,2590
34315,2564,1824
34316,2564,3576
34317,2564,346
34318,2564,2816
34319,2564,1524
34320,2564,2597
34321,2564,2599
34322,2564,2613
34323,2564,2610
34324,2564,2440
34325,2564,2650
34326,2564,2619
34327,2564,2616
34328,2564,2621
34329,2564,2623
34330,2564,2638
34331,2564,193
34332,2562,2531
34333,2562,2618
34334,2562,2564
34335,2554,2618
34336,2554,2545
34337,2554,2560
34338,2554,2564
34339,2554,2789
34340,2572,2531
34341,2572,2616
34342,2569,2618
34343,2569,2612
34344,3797,2560
34345,3797,2564
34346,3797,2789
34347,813,2564
34348,2576,2618
34349,2576,2564
34350,2575,2531
34351,2575,2560
34352,2575,2564
34353,2792,2802
34354,3484,2789
34355,2581,2618
34356,2581,2545
34357,2581,2564
34358,507,2564
34359,2789,2812
34360,2789,2564
34361,2789,2554
34362,2789,3797
34363,2789,3484
34364,2789,2650
34365,2584,2526
34366,2584,2531
34367,1229,2564
34368,1229,3364
34369,2551,2526
34370,2551,2531
34371,2551,2533
34372,2551,2559
34373,2551,2560
34374,2551,2564
34375,2551,3576
34376,2551,4092
34377,3878,2564
34378,2591,2526
34379,2590,2531
34380,2590,2560
34381,2590,2564
34382,1824,2564
34383,3576,2526
34384,3576,2531
34385,3576,3849
34386,3576,2537
34387,3576,2560
34388,3576,2564
34389,3576,2551
34390,3576,2610
34391,3576,2621
34392,346,2564
34393,2816,2564
34394,1524,2564
34395,2597,2531
34396,2597,2559
34397,2597,2560
34398,2597,2564
34399,2595,2618
34400,3364,1382
34401,3364,1229
34402,2603,2599
34403,4214,2531
34404,2599,2531
34405,2599,2618
34406,2599,2545
34407,2599,2560
34408,2599,2564
34409,2647,2650
34410,2607,2531
34411,2613,2618
34412,2613,2564
34413,2609,2531
34414,2610,2522
34415,2610,2531
34416,2610,2559
34417,2610,2560
34418,2610,2564
34419,2610,3576
34420,2610,2621
34421,2611,2603
34422,2440,2564
34423,2650,2560
34424,2650,2564
34425,2650,2649
34426,2650,2789
34427,2612,2522
34428,2612,2531
34429,2612,2618
34430,2612,2537
34431,2612,2569
34432,2612,2638
34433,2619,2618
34434,2619,2564
34435,2616,2526
34436,2616,2531
34437,2616,2559
34438,2616,2560
34439,2616,2564
34440,2616,2572
34441,2621,2522
34442,2621,2531
34443,2621,2618
34444,2621,2537
34445,2621,2545
34446,2621,2559
34447,2621,2560
34448,2621,2564
34449,2621,3576
34450,2621,2610
34451,4092,2526
34452,4092,2551
34453,2623,2531
34454,2623,2559
34455,2623,2564
34456,2633,2531
34457,2633,2618
34458,2578,2531
34459,2578,2560
34460,2638,2531
34461,2638,2618
34462,2638,2560
34463,2638,2564
34464,2638,2612
34465,193,2564
34466,2299,2359
34467,2340,2287
34468,2340,2359
34469,2340,2334
34470,2316,2359
34471,2316,2334
34472,2345,2287
34473,2345,2359
34474,2345,2334
34475,3269,2279
34476,3885,3932
34477,3885,3931
34478,3885,2305
34479,3885,3179
34480,3885,2359
34481,3885,3992
34482,3885,2279
34483,3448,3861
34484,3448,2279
34485,3370,3992
34486,3370,2279
34487,1382,2359
34488,1382,1335
34489,1382,2279
34490,1382,1273
34491,3932,3885
34492,3275,2279
34493,2370,3992
34494,2370,2279
34495,3322,3320
34496,3322,3992
34497,3322,2279
34498,2287,2340
34499,2287,2345
34500,2287,2305
34501,2287,2326
34502,2287,3077
34503,2287,2344
34504,2287,2359
34505,2287,3930
34506,2287,2334
34507,2287,4381
34508,2287,3992
34509,2287,2290
34510,2287,3942
34511,2287,2279
34512,2287,3406
34513,2287,2347
34514,3093,2279
34515,3670,3861
34516,3670,2279
34517,3404,2279
34518,4029,2279
34519,11051,3992
34520,11051,2279
34521,2188,2359
34522,2188,3992
34523,2188,2279
34524,340,2279
34525,6476,3406
34526,2305,3885
34527,2305,2287
34528,2305,3199
34529,2305,2344
34530,2305,2359
34531,2305,3930
34532,2305,2334
34533,2305,2279
34534,2305,3406
34535,2305,2347
34536,2305,3205
34537,2305,3390
34538,2305,2276
34539,2341,2359
34540,2341,2334
34541,2378,2359
34542,2378,3992
34543,2246,2279
34544,3199,2305
34545,3199,3992
34546,3199,3942
34547,3199,2279
34548,421,3992
34549,421,3942
34550,421,2279
34551,2326,2287
34552,2326,2359
34553,2326,3406
34554,2288,2359
34555,2288,2334
34556,3077,3322
34557,3077,2287
34558,3077,2359
34559,3077,3992
34560,3077,3942
34561,3077,2279
34562,3077,2276
34563,3179,3885
34564,2344,2287
34565,2344,2305
34566,2344,2334
34567,2359,2299
34568,2359,2340
34569,2359,2316
34570,2359,2345
34571,2359,3885
34572,2359,1382
34573,2359,2287
34574,2359,2188
34575,2359,2305
34576,2359,2341
34577,2359,2378
34578,2359,2326
34579,2359,2288
34580,2359,3077
34581,2359,3728
34582,2359,2334
34583,2359,2328
34584,2359,2332
34585,2359,3992
34586,2359,2311
34587,2359,2308
34588,2359,2312
34589,2359,2322
34590,2359,2307
34591,2359,5994
34592,2359,507
34593,2359,2290
34594,2359,2346
34595,2359,2333
34596,2359,3942
34597,2359,2313
34598,2359,2286
34599,2359,2310
34600,2359,2384
34601,2359,2327
34602,2359,3364
34603,2359,3469
34604,2359,3205
34605,2359,3391
34606,2359,2284
34607,2359,3316
34608,2359,2337
34609,2359,2336
34610,2359,2275
34611,2359,2296
34612,3728,2359
34613,3728,3992
34614,3728,3942
34615,3728,2279
34616,3930,2287
34617,3930,2305
34618,3930,4381
34619,3930,3992
34620,3930,2322
34621,3930,2307
34622,3930,3942
34623,3930,2279
34624,2334,2340
34625,2334,2316
34626,2334,2345
34627,2334,2287
34628,2334,2305
34629,2334,2341
34630,2334,2288
34631,2334,2344
34632,2334,2359
34633,2334,4381
34634,2334,2308
34635,2334,2312
34636,2334,2307
34637,2334,2346
34638,2334,2333
34639,2334,2313
34640,2334,2279
34641,2334,2310
34642,2334,2384
34643,2334,2347
34644,2328,2359
34645,3797,3861
34646,3797,2279
34647,2332,2359
34648,2264,2279
34649,2927,2279
34650,4381,2287
34651,4381,3930
34652,4381,2334
34653,4381,3406
34654,3992,3885
34655,3992,3370
34656,3992,2370
34657,3992,3322
34658,3992,2287
34659,3992,11051
34660,3992,2188
34661,3992,2378
34662,3992,3199
34663,3992,421
34664,3992,3077
34665,3992,2359
34666,3992,3728
34667,3992,3930
34668,3992,3304
34669,3992,3388
34670,3992,3321
34671,3992,2372
34672,3992,3406
34673,3992,3205
34674,3992,4144
34675,3992,3390
34676,3992,2276
34677,3992,3392
34678,2311,2359
34679,3382,3406
34680,2308,2359
34681,2308,2334
34682,2312,2359
34683,2312,2334
34684,2322,2359
34685,2322,3930
34686,2322,3406
34687,2307,2359
34688,2307,3930
34689,2307,2334
34690,2307,3406
34691,5994,2359
34692,3304,3992
34693,3304,2279
34694,3484,2789
34695,3484,2279
34696,507,2359
34697,507,2279
34698,2789,3484
34699,2789,2650
34700,2290,2287
34701,2290,2359
34702,2397,2279
34703,2346,2359
34704,2346,2334
34705,3861,3797
34706,2333,2359
34707,2333,2334
34708,2333,3406
34709,3942,3885
34710,3942,2287
34711,3942,3199
34712,3942,421
34713,3942,3077
34714,3942,2359
34715,3942,3728
34716,3942,3930
34717,3942,2279
34718,3942,2372
34719,3942,3406
34720,3942,3390
34721,3942,2276
34722,3942,3368
34723,2313,2359
34724,2313,2334
34725,2313,3406
34726,3388,3992
34727,3388,2279
34728,2279,3269
34729,2279,3885
34730,2279,3448
34731,2279,3370
34732,2279,1382
34733,2279,3275
34734,2279,2370
34735,2279,3322
34736,2279,2287
34737,2279,3093
34738,2279,3670
34739,2279,3404
34740,2279,4029
34741,2279,11051
34742,2279,2188
34743,2279,340
34744,2279,2305
34745,2279,2246
34746,2279,3199
34747,2279,421
34748,2279,3077
34749,2279,3728
34750,2279,3930
34751,2279,2334
34752,2279,3797
34753,2279,2264
34754,2279,2927
34755,2279,3304
34756,2279,3484
34757,2279,507
34758,2279,2397
34759,2279,3942
34760,2279,3388
34761,2279,2384
34762,2279,3321
34763,2279,3830
34764,2279,3364
34765,2279,4075
34766,2279,2372
34767,2279,3406
34768,2279,2256
34769,2279,3731
34770,2279,3205
34771,2279,4144
34772,2279,3316
34773,2279,3361
34774,2279,2276
34775,2279,2934
34776,2279,156
34777,2286,2359
34778,2310,2359
34779,2310,2334
34780,2384,2359
34781,2384,2334
34782,2384,2279
34783,2384,3406
34784,2327,2359
34785,2327,3406
34786,3321,3992
34787,3321,2279
34788,3830,3682
34789,3830,3861
34790,3830,2279
34791,3364,2359
34792,3364,2279
34793,4075,2279
34794,2372,3992
34795,2372,3942
34796,2372,2279
34797,3406,2287
34798,3406,6476
34799,3406,2305
34800,3406,2326
34801,3406,4381
34802,3406,3992
34803,3406,3382
34804,3406,2322
34805,3406,2307
34806,3406,2333
34807,3406,3942
34808,3406,2313
34809,3406,2279
34810,3406,2384
34811,3406,2327
34812,3406,3376
34813,3406,3379
34814,2256,2279
34815,3731,2279
34816,2650,2789
34817,2347,2287
34818,2347,2305
34819,2347,2334
34820,3469,2359
34821,3205,2305
34822,3205,2359
34823,3205,3992
34824,3205,2279
34825,3391,2359
34826,4144,3992
34827,4144,2279
34828,2284,2359
34829,3316,2359
34830,3316,2279
34831,3361,2279
34832,2337,2359
34833,3390,2305
34834,3390,3992
34835,3390,3942
34836,2336,2359
34837,2276,2305
34838,2276,3077
34839,2276,3992
34840,2276,3942
34841,2276,2279
34842,2275,2359
34843,3368,3942
34844,2296,2359
34845,2934,2279
34846,3376,3406
34847,3379,3406
34848,49,156
34849,49,196
34850,3392,3992
34851,156,2279
34852,156,49
34853,196,49
34854,1517,1555
34855,1538,1190
34856,1555,1517
34857,1524,1190
34858,1190,1538
34859,1190,1524
34860,1190,1550
34861,1550,1190
34862,580,1569
34863,302,1569
34864,1382,1569
34865,609,1569
34866,340,1569
34867,340,1742
34868,340,1190
34869,1701,1569
34870,1569,580
34871,1569,302
34872,1569,1382
34873,1569,609
34874,1569,340
34875,1569,1701
34876,1569,346
34877,1569,1587
34878,1569,1742
34879,1569,1646
34880,1569,1737
34881,1569,2985
34882,1569,1741
34883,1569,1190
34884,1569,1613
34885,1569,679
34886,1569,1678
34887,346,1569
34888,346,1742
34889,1587,1569
34890,1742,340
34891,1742,1569
34892,1742,346
34893,1646,1569
34894,1737,1569
34895,2985,1569
34896,1741,1569
34897,1190,340
34898,1190,1569
34899,1613,1569
34900,679,1569
34901,1678,1569
34902,3341,2006
34903,3341,3320
34904,3341,3322
34905,3341,3940
34906,3341,3999
34907,3341,3339
34908,3341,3321
34909,3341,3351
34910,3341,3361
34911,2006,3341
34912,2006,2009
34913,2006,2011
34914,2006,3339
34915,2006,3321
34916,2006,3316
34917,2006,3361
34918,2006,2042
34919,2006,2030
34920,3332,3361
34921,4010,3361
34922,3885,3339
34923,3320,3341
34924,3320,3322
34925,3320,3940
34926,3320,3999
34927,3320,3336
34928,3320,6242
34929,3320,3337
34930,3320,3339
34931,3320,3326
34932,3320,4320
34933,3320,3351
34934,3320,3328
34935,3320,3361
34936,3320,3330
34937,4291,3339
34938,4291,3361
34939,2009,2006
34940,2009,3339
34941,2009,3321
34942,2009,3361
34943,2009,2042
34944,3322,3341
34945,3322,3320
34946,3322,3999
34947,3322,3992
34948,3322,3339
34949,3322,2279
34950,3322,3321
34951,3322,3351
34952,3322,3361
34953,3940,3341
34954,3940,3320
34955,3940,3999
34956,3940,3339
34957,3940,3351
34958,3940,3316
34959,3940,3361
34960,3999,3341
34961,3999,3320
34962,3999,3322
34963,3999,3940
34964,3999,3339
34965,3999,3361
34966,2011,2006
34967,3336,3320
34968,3336,3339
34969,3336,3361
34970,3179,3339
34971,3179,3361
34972,3728,3339
34973,3728,3361
34974,6242,3320
34975,6242,3339
34976,6242,3361
34977,3992,3322
34978,3992,3321
34979,8401,3351
34980,3337,3320
34981,3337,3339
34982,3337,3361
34983,3325,3339
34984,3325,3361
34985,3339,3341
34986,3339,2006
34987,3339,3885
34988,3339,3320
34989,3339,4291
34990,3339,2009
34991,3339,3322
34992,3339,3940
34993,3339,3999
34994,3339,3336
34995,3339,3179
34996,3339,3728
34997,3339,6242
34998,3339,3337
34999,3339,3325
35000,3339,2279
35001,3339,4320
35002,3339,3321
35003,3339,3351
35004,3339,3316
35005,3339,3361
35006,3339,3330
35007,3339,2030
35008,3326,3320
35009,1960,3361
35010,2279,3322
35011,2279,3339
35012,2279,3321
35013,4320,3320
35014,4320,3339
35015,4320,3321
35016,3321,3341
35017,3321,2006
35018,3321,2009
35019,3321,3322
35020,3321,3992
35021,3321,3339
35022,3321,2279
35023,3321,4320
35024,3321,3361
35025,3351,3341
35026,3351,3320
35027,3351,3322
35028,3351,3940
35029,3351,8401
35030,3351,3339
35031,3351,3361
35032,3328,3320
35033,3316,2006
35034,3316,3940
35035,3316,3339
35036,3361,3341
35037,3361,2006
35038,3361,3332
35039,3361,4010
35040,3361,3320
35041,3361,4291
35042,3361,2009
35043,3361,3322
35044,3361,3940
35045,3361,3999
35046,3361,3336
35047,3361,3179
35048,3361,3728
35049,3361,6242
35050,3361,3337
35051,3361,3325
35052,3361,3339
35053,3361,1960
35054,3361,3321
35055,3361,3351
35056,3361,3330
35057,3361,2030
35058,3330,3320
